"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0578,3.1478e+05,0.39347,1.7003,1,19.152,11.052,0,0
1.059,3.1622e+05,0.39528,1.7116,1,19.225,11.125,0,0
1.0601,3.1767e+05,0.39709,1.7228,1,19.298,11.198,0,0
1.0613,3.1911e+05,0.39889,1.7341,1,19.372,11.271,0,0
1.0625,3.2056e+05,0.4007,1.7453,1,19.445,11.345,0,0
1.0636,3.2201e+05,0.40251,1.7566,1,19.518,11.418,0,0
1.0648,3.2345e+05,0.40431,1.7678,1,19.591,11.491,0,0
1.0672,3.2349e+05,0.40436,1.7791,1,19.664,11.564,0,0
1.0708,3.22e+05,0.4025,1.7903,1,19.737,11.637,0,0
1.0745,3.205e+05,0.40063,1.8016,1,19.81,11.71,0,0
1.0781,3.1901e+05,0.39876,1.8128,1,19.883,11.783,0,0
1.0818,3.1752e+05,0.3969,1.824,1,19.956,11.856,0,0
1.0854,3.1603e+05,0.39503,1.8353,1,20.029,11.929,0,0
1.0891,3.1453e+05,0.39317,1.8465,1,20.103,12.002,0,0
1.0927,3.1304e+05,0.3913,1.8578,1,20.176,12.076,0,0
1.0964,3.1155e+05,0.38943,1.869,1,20.249,12.149,0,0
1.1019,3.0906e+05,0.38632,1.8803,1,20.322,12.222,0,0
1.1079,3.0636e+05,0.38295,1.8915,1,20.395,12.295,0,0
1.1139,3.0367e+05,0.37958,1.9028,1,20.468,12.368,0,0
1.1198,3.0097e+05,0.37621,1.914,1,20.541,12.441,0,0
1.1258,2.9828e+05,0.37285,1.9253,1,20.614,12.514,0,0
1.1318,2.9558e+05,0.36948,1.9365,1,20.687,12.587,0,0
1.1377,2.9289e+05,0.36611,1.9478,1,20.76,12.66,0,0
1.1437,2.9019e+05,0.36274,1.959,1,20.833,12.733,0,0
1.1496,2.8755e+05,0.35943,1.9702,1,20.907,12.807,0,0
1.1551,2.8527e+05,0.35658,1.9815,1,20.98,12.88,0,0
1.1606,2.8298e+05,0.35373,1.9927,1,21.053,12.953,0,0
1.1661,2.807e+05,0.35088,2.004,1,21.126,13.026,0,0
1.1716,2.7842e+05,0.34803,2.0152,1,21.199,13.099,0,0
1.1771,2.7614e+05,0.34517,2.0265,1,21.272,13.172,0,0
1.1826,2.7386e+05,0.34232,2.0377,1,21.345,13.245,0,0
1.1881,2.7158e+05,0.33947,2.049,1,21.418,13.318,0,0
1.1936,2.6929e+05,0.33662,2.0602,1,21.491,13.391,0,0
1.199,2.6719e+05,0.33399,2.0715,1,21.564,13.464,0,0
1.2042,2.6541e+05,0.33176,2.0827,1,21.638,13.538,0,0
1.2095,2.6362e+05,0.32953,2.094,1,21.711,13.611,0,0
1.2148,2.6184e+05,0.3273,2.1052,1,21.784,13.684,0,0
1.2201,2.6006e+05,0.32507,2.1164,1,21.857,13.757,0,0
1.2253,2.5828e+05,0.32284,2.1277,1,21.93,13.83,0,0
1.2306,2.5649e+05,0.32062,2.1389,1,22.003,13.903,0,0
1.2359,2.5471e+05,0.31839,2.1502,1,22.076,13.976,0,0
1.2412,2.5293e+05,0.31616,2.1614,1,22.149,14.049,0,0
1.2468,2.5111e+05,0.31388,2.1727,1,22.222,14.122,0,0
1.2528,2.4926e+05,0.31157,2.1839,1,22.295,14.195,0,0
1.2588,2.474e+05,0.30925,2.1952,1,22.369,14.269,0,0
1.2647,2.4555e+05,0.30694,2.2064,1,22.442,14.342,0,0
1.2707,2.437e+05,0.30462,2.2177,1,22.515,14.415,0,0
1.2767,2.4185e+05,0.30231,2.2289,1,22.588,14.488,0,0
1.2827,2.4e+05,0.29999,2.2402,1,22.661,14.561,0,0
1.2887,2.3814e+05,0.29768,2.2514,1,22.734,14.634,0,0
1.2947,2.3629e+05,0.29536,2.2626,1,22.807,14.707,0,0
1.3015,2.3423e+05,0.29278,2.2739,1,22.88,14.78,0,0
1.3088,2.3205e+05,0.29006,2.2851,1,22.953,14.853,0,0
1.3162,2.2987e+05,0.28733,2.2964,1,23.027,14.926,0,0
1.3235,2.2769e+05,0.28461,2.3076,1,23.1,15,0,0
1.3309,2.2551e+05,0.28188,2.3189,1,23.173,15.073,0,0
1.3382,2.2332e+05,0.27916,2.3301,1,23.246,15.146,0,0
1.3455,2.2114e+05,0.27643,2.3414,1,23.319,15.219,0,0
1.3529,2.1896e+05,0.2737,2.3526,1,23.392,15.292,0,0
1.3602,2.1678e+05,0.27098,2.3639,1,23.465,15.365,0,0
1.3686,2.1437e+05,0.26796,2.3751,1,23.538,15.438,0,0
1.3775,2.1185e+05,0.26482,2.3864,1,23.611,15.511,0,0
1.3863,2.0934e+05,0.26167,2.3976,1,23.684,15.584,0,0
1.3952,2.0682e+05,0.25853,2.4088,1,23.757,15.657,0,0
1.404,2.043e+05,0.25538,2.4201,1,23.831,15.731,0,0
1.4129,2.0179e+05,0.25223,2.4313,1,23.904,15.804,0,0
1.4218,1.9927e+05,0.24909,2.4426,1,23.977,15.877,0,0
1.4306,1.9675e+05,0.24594,2.4538,1,24.05,15.95,0,0
1.4395,1.9424e+05,0.2428,2.4651,1,24.123,16.023,0,0
1.4491,1.9163e+05,0.23954,2.4763,1,24.196,16.096,0,0
1.4591,1.8898e+05,0.23622,2.4876,1,24.269,16.169,0,0
1.4691,1.8632e+05,0.23291,2.4988,1,24.342,16.242,0,0
1.4792,1.8367e+05,0.22959,2.5101,1,24.415,16.315,0,0
1.4892,1.8102e+05,0.22627,2.5213,1,24.489,16.389,0,0
1.4992,1.7837e+05,0.22296,2.5326,1,24.562,16.462,0,0
1.5092,1.7572e+05,0.21964,2.5438,1,24.635,16.535,0,0
1.5192,1.7306e+05,0.21633,2.555,1,24.708,16.608,0,0
1.5292,1.7041e+05,0.21301,2.5663,1,24.781,16.681,0,0
1.5394,1.6783e+05,0.20979,2.5775,1,24.854,16.754,0,0
1.5498,1.6529e+05,0.20662,2.5888,1,24.927,16.827,0,0
1.5602,1.6276e+05,0.20345,2.6,1,25,16.9,0,0
1.5705,1.6022e+05,0.20028,2.6113,1,25.073,16.973,0,0
1.5809,1.5769e+05,0.19711,2.6225,1,25.146,17.046,0,0
1.5913,1.5515e+05,0.19394,2.6338,1,25.219,17.119,0,0
1.6016,1.5261e+05,0.19077,2.645,1,25.293,17.193,0,0
1.612,1.5008e+05,0.1876,2.6563,1,25.366,17.266,0,0
1.6224,1.4754e+05,0.18443,2.6675,1,25.439,17.339,0,0
1.6326,1.4515e+05,0.18144,2.6788,1,25.512,17.412,0,0
1.6426,1.4291e+05,0.17864,2.69,1,25.585,17.485,0,0
1.6526,1.4068e+05,0.17584,2.7012,1,25.658,17.558,0,0
1.6626,1.3844e+05,0.17305,2.7125,1,25.731,17.631,0,0
1.6726,1.362e+05,0.17025,2.7237,1,25.804,17.704,0,0
1.6826,1.3397e+05,0.16746,2.735,1,25.877,17.777,0,0
1.6927,1.3173e+05,0.16466,2.7462,1,25.951,17.851,0,0
1.7027,1.2949e+05,0.16187,2.7575,1,26.024,17.924,0,0
1.7127,1.2726e+05,0.15907,2.7687,1,26.097,17.997,0,0
1.7225,1.2512e+05,0.1564,2.78,1,26.17,18.07,0,0
1.7319,1.2325e+05,0.15406,2.7912,1,26.243,18.143,0,0
1.7413,1.2138e+05,0.15172,2.8025,1,26.316,18.216,0,0
1.7508,1.1951e+05,0.14938,2.8137,1,26.389,18.289,0,0
1.7602,1.1763e+05,0.14704,2.825,1,26.462,18.362,0,0
1.7696,1.1576e+05,0.1447,2.8362,1,26.535,18.435,0,0
1.779,1.1389e+05,0.14236,2.8474,1,26.608,18.508,0,0
1.7884,1.1202e+05,0.14002,2.8587,1,26.681,18.581,0,0
1.7978,1.1014e+05,0.13768,2.8699,1,26.755,18.655,0,0
1.8072,1.0828e+05,0.13535,2.8812,1,26.828,18.728,0,0
1.8159,1.0679e+05,0.13349,2.8924,1,26.901,18.801,0,0
1.8245,1.053e+05,0.13162,2.9037,1,26.974,18.874,0,0
