"Mach","x","Points:0","Points:1","Points:2"
1.2982,7.2672,47.237,0,0
1.2968,7.2784,47.31,0,0
1.2967,7.2897,47.383,0,0
1.2967,7.3009,47.456,0,0
1.2966,7.3122,47.529,0,0
1.2966,7.3234,47.602,0,0
1.2966,7.3347,47.675,0,0
1.2965,7.3459,47.748,0,0
1.2965,7.3572,47.821,0,0
1.2964,7.3684,47.895,0,0
1.2964,7.3796,47.968,0,0
1.2964,7.3909,48.041,0,0
1.2963,7.4021,48.114,0,0
1.2967,7.4134,48.187,0,0
1.2981,7.4246,48.26,0,0
1.2994,7.4359,48.333,0,0
1.3008,7.4471,48.406,0,0
1.3022,7.4584,48.479,0,0
1.3036,7.4696,48.553,0,0
1.305,7.4809,48.626,0,0
1.3064,7.4921,48.699,0,0
1.3078,7.5034,48.772,0,0
1.3092,7.5146,48.845,0,0
1.3106,7.5258,48.918,0,0
1.312,7.5371,48.991,0,0
1.3138,7.5483,49.064,0,0
1.3172,7.5596,49.137,0,0
1.3206,7.5708,49.21,0,0
1.324,7.5821,49.284,0,0
1.3274,7.5933,49.357,0,0
1.3308,7.6046,49.43,0,0
1.3342,7.6158,49.503,0,0
1.3376,7.6271,49.576,0,0
1.341,7.6383,49.649,0,0
1.3445,7.6496,49.722,0,0
1.3479,7.6608,49.795,0,0
1.3513,7.672,49.868,0,0
1.3548,7.6833,49.941,0,0
1.3599,7.6945,50.014,0,0
1.365,7.7058,50.088,0,0
1.3701,7.717,50.161,0,0
1.3753,7.7283,50.234,0,0
1.3804,7.7395,50.307,0,0
1.3855,7.7508,50.38,0,0
1.3907,7.762,50.453,0,0
1.3958,7.7733,50.526,0,0
1.4009,7.7845,50.599,0,0
1.4061,7.7958,50.672,0,0
1.4112,7.807,50.745,0,0
1.4163,7.8182,50.819,0,0
1.4223,7.8295,50.892,0,0
1.4284,7.8407,50.965,0,0
1.4345,7.852,51.038,0,0
1.4406,7.8632,51.111,0,0
1.4468,7.8745,51.184,0,0
1.4529,7.8857,51.257,0,0
1.459,7.897,51.33,0,0
1.4651,7.9082,51.403,0,0
1.4713,7.9195,51.477,0,0
1.4774,7.9307,51.55,0,0
1.4835,7.942,51.623,0,0
1.4896,7.9532,51.696,0,0
1.4959,7.9644,51.769,0,0
1.5022,7.9757,51.842,0,0
1.5085,7.9869,51.915,0,0
1.5148,7.9982,51.988,0,0
1.5211,8.0094,52.061,0,0
1.5275,8.0207,52.134,0,0
1.5338,8.0319,52.208,0,0
1.5401,8.0432,52.281,0,0
1.5464,8.0544,52.354,0,0
1.5527,8.0657,52.427,0,0
1.5591,8.0769,52.5,0,0
1.5654,8.0882,52.573,0,0
1.5717,8.0994,52.646,0,0
1.5775,8.1106,52.719,0,0
1.5834,8.1219,52.792,0,0
1.5893,8.1331,52.865,0,0
1.5952,8.1444,52.938,0,0
1.601,8.1556,53.012,0,0
1.6069,8.1669,53.085,0,0
1.6128,8.1781,53.158,0,0
1.6186,8.1894,53.231,0,0
1.6245,8.2006,53.304,0,0
1.6304,8.2119,53.377,0,0
1.6363,8.2231,53.45,0,0
1.6421,8.2344,53.523,0,0
1.6474,8.2456,53.596,0,0
1.6523,8.2568,53.669,0,0
1.6571,8.2681,53.743,0,0
1.662,8.2793,53.816,0,0
1.6669,8.2906,53.889,0,0
1.6718,8.3018,53.962,0,0
1.6766,8.3131,54.035,0,0
1.6815,8.3243,54.108,0,0
1.6864,8.3356,54.181,0,0
1.6913,8.3468,54.254,0,0
1.6961,8.3581,54.327,0,0
1.701,8.3693,54.401,0,0
1.7058,8.3806,54.474,0,0
1.7087,8.3918,54.547,0,0
1.7116,8.403,54.62,0,0
1.7146,8.4143,54.693,0,0
1.7175,8.4255,54.766,0,0
1.7204,8.4368,54.839,0,0
1.7233,8.448,54.912,0,0
1.7262,8.4593,54.985,0,0
1.7292,8.4705,55.058,0,0
1.7321,8.4818,55.132,0,0
1.735,8.493,55.205,0,0
1.7379,8.5043,55.278,0,0
1.7408,8.5155,55.351,0,0
1.7428,8.5268,55.424,0,0
1.7433,8.538,55.497,0,0
1.7439,8.5492,55.57,0,0
1.7444,8.5605,55.643,0,0
1.7449,8.5717,55.716,0,0
1.7455,8.583,55.789,0,0
1.746,8.5942,55.862,0,0
1.7465,8.6055,55.936,0,0
1.7471,8.6167,56.009,0,0
1.7476,8.628,56.082,0,0
1.7481,8.6392,56.155,0,0
1.7487,8.6505,56.228,0,0
1.7492,8.6617,56.301,0,0
1.7494,8.673,56.374,0,0
1.7495,8.6842,56.447,0,0
1.7496,8.6954,56.52,0,0
1.7497,8.7067,56.593,0,0
1.7498,8.7179,56.667,0,0
1.7499,8.7292,56.74,0,0
1.75,8.7404,56.813,0,0
1.75,8.7517,56.886,0,0
1.7501,8.7629,56.959,0,0
1.7502,8.7742,57.032,0,0
1.7503,8.7854,57.105,0,0
1.7504,8.7967,57.178,0,0
1.7505,8.8079,57.251,0,0
1.7493,8.8192,57.325,0,0
1.7478,8.8304,57.398,0,0
1.7463,8.8416,57.471,0,0
1.7448,8.8529,57.544,0,0
1.7433,8.8641,57.617,0,0
1.7418,8.8754,57.69,0,0
1.7403,8.8866,57.763,0,0
1.7388,8.8979,57.836,0,0
1.7373,8.9091,57.909,0,0
1.7357,8.9204,57.982,0,0
1.7342,8.9316,58.056,0,0
1.7327,8.9429,58.129,0,0
1.7312,8.9541,58.202,0,0
1.7275,8.9654,58.275,0,0
1.7234,8.9766,58.348,0,0
1.7194,8.9878,58.421,0,0
1.7154,8.9991,58.494,0,0
1.7114,9.0103,58.567,0,0
1.7074,9.0216,58.64,0,0
1.7034,9.0328,58.713,0,0
1.6994,9.0441,58.786,0,0
1.6953,9.0553,58.86,0,0
1.6913,9.0666,58.933,0,0
1.6873,9.0778,59.006,0,0
1.6833,9.0891,59.079,0,0
1.6793,9.1003,59.152,0,0
1.6724,9.1116,59.225,0,0
1.6652,9.1228,59.298,0,0
1.658,9.134,59.371,0,0
1.6507,9.1453,59.444,0,0
1.6435,9.1565,59.518,0,0
1.6363,9.1678,59.591,0,0
1.6291,9.179,59.664,0,0
1.6219,9.1903,59.737,0,0
1.6147,9.2015,59.81,0,0
1.6075,9.2128,59.883,0,0
1.6003,9.224,59.956,0,0
1.593,9.2353,60.029,0,0
1.5858,9.2465,60.102,0,0
1.5773,9.2578,60.175,0,0
1.5685,9.269,60.249,0,0
1.5597,9.2802,60.322,0,0
1.5508,9.2915,60.395,0,0
1.542,9.3027,60.468,0,0
1.5332,9.314,60.541,0,0
1.5244,9.3252,60.614,0,0
1.5155,9.3365,60.687,0,0
1.5067,9.3477,60.76,0,0
1.4979,9.359,60.833,0,0
1.4891,9.3702,60.906,0,0
1.4803,9.3815,60.979,0,0
1.4714,9.3927,61.053,0,0
1.4647,9.404,61.126,0,0
1.4591,9.4152,61.199,0,0
1.4536,9.4264,61.272,0,0
1.448,9.4377,61.345,0,0
1.4425,9.4489,61.418,0,0
1.4369,9.4602,61.491,0,0
1.4314,9.4714,61.564,0,0
1.4258,9.4827,61.637,0,0
1.4203,9.4939,61.71,0,0
1.4147,9.5052,61.784,0,0
1.4092,9.5164,61.857,0,0
1.4036,9.5277,61.93,0,0
1.3981,9.5389,62.003,0,0
1.3942,9.5502,62.076,0,0
1.3932,9.5614,62.149,0,0
1.3923,9.5726,62.222,0,0
1.3913,9.5839,62.295,0,0
1.3903,9.5951,62.368,0,0
1.3894,9.6064,62.442,0,0
1.3884,9.6176,62.515,0,0
1.3874,9.6289,62.588,0,0
1.3865,9.6401,62.661,0,0
1.3855,9.6514,62.734,0,0
1.3846,9.6626,62.807,0,0
1.3836,9.6739,62.88,0,0
1.3826,9.6851,62.953,0,0
1.3817,9.6964,63.026,0,0
1.3818,9.7076,63.099,0,0
1.3819,9.7188,63.173,0,0
1.382,9.7301,63.246,0,0
1.3821,9.7413,63.319,0,0
1.3822,9.7526,63.392,0,0
1.3823,9.7638,63.465,0,0
1.3824,9.7751,63.538,0,0
1.3825,9.7863,63.611,0,0
1.3827,9.7976,63.684,0,0
1.3828,9.8088,63.757,0,0
1.3829,9.8201,63.83,0,0
1.383,9.8313,63.903,0,0
1.3831,9.8426,63.977,0,0
1.3838,9.8538,64.05,0,0
1.3849,9.865,64.123,0,0
1.3861,9.8763,64.196,0,0
1.3872,9.8875,64.269,0,0
1.3884,9.8988,64.342,0,0
1.3895,9.91,64.415,0,0
1.3907,9.9213,64.488,0,0
1.3918,9.9325,64.561,0,0
1.393,9.9438,64.634,0,0
1.3941,9.955,64.708,0,0
1.3953,9.9663,64.781,0,0
1.3964,9.9775,64.854,0,0
1.3975,9.9888,64.927,0,0
1.3987,10,65,0,0
