"Mach","x","Points:0","Points:1","Points:2"
1.2988,7.2672,47.237,0,0
1.2971,7.2784,47.31,0,0
1.297,7.2897,47.383,0,0
1.2969,7.3009,47.456,0,0
1.2969,7.3122,47.529,0,0
1.2968,7.3234,47.602,0,0
1.2967,7.3347,47.675,0,0
1.2967,7.3459,47.748,0,0
1.2966,7.3572,47.821,0,0
1.2965,7.3684,47.895,0,0
1.2965,7.3796,47.968,0,0
1.2964,7.3909,48.041,0,0
1.2963,7.4021,48.114,0,0
1.2966,7.4134,48.187,0,0
1.2978,7.4246,48.26,0,0
1.2991,7.4359,48.333,0,0
1.3003,7.4471,48.406,0,0
1.3016,7.4584,48.479,0,0
1.3028,7.4696,48.553,0,0
1.3041,7.4809,48.626,0,0
1.3053,7.4921,48.699,0,0
1.3066,7.5034,48.772,0,0
1.3078,7.5146,48.845,0,0
1.3091,7.5258,48.918,0,0
1.3103,7.5371,48.991,0,0
1.3119,7.5483,49.064,0,0
1.3151,7.5596,49.137,0,0
1.3183,7.5708,49.21,0,0
1.3216,7.5821,49.284,0,0
1.3248,7.5933,49.357,0,0
1.328,7.6046,49.43,0,0
1.3312,7.6158,49.503,0,0
1.3344,7.6271,49.576,0,0
1.3376,7.6383,49.649,0,0
1.3408,7.6496,49.722,0,0
1.344,7.6608,49.795,0,0
1.3472,7.672,49.868,0,0
1.3505,7.6833,49.941,0,0
1.3555,7.6945,50.014,0,0
1.3604,7.7058,50.088,0,0
1.3654,7.717,50.161,0,0
1.3703,7.7283,50.234,0,0
1.3753,7.7395,50.307,0,0
1.3802,7.7508,50.38,0,0
1.3852,7.762,50.453,0,0
1.3901,7.7733,50.526,0,0
1.3951,7.7845,50.599,0,0
1.4,7.7958,50.672,0,0
1.405,7.807,50.745,0,0
1.4099,7.8182,50.819,0,0
1.4158,7.8295,50.892,0,0
1.4218,7.8407,50.965,0,0
1.4278,7.852,51.038,0,0
1.4339,7.8632,51.111,0,0
1.4399,7.8745,51.184,0,0
1.4459,7.8857,51.257,0,0
1.452,7.897,51.33,0,0
1.458,7.9082,51.403,0,0
1.464,7.9195,51.477,0,0
1.4701,7.9307,51.55,0,0
1.4761,7.942,51.623,0,0
1.4821,7.9532,51.696,0,0
1.4883,7.9644,51.769,0,0
1.4946,7.9757,51.842,0,0
1.5009,7.9869,51.915,0,0
1.5073,7.9982,51.988,0,0
1.5136,8.0094,52.061,0,0
1.5199,8.0207,52.134,0,0
1.5262,8.0319,52.208,0,0
1.5325,8.0432,52.281,0,0
1.5388,8.0544,52.354,0,0
1.5452,8.0657,52.427,0,0
1.5515,8.0769,52.5,0,0
1.5578,8.0882,52.573,0,0
1.5641,8.0994,52.646,0,0
1.57,8.1106,52.719,0,0
1.5759,8.1219,52.792,0,0
1.5818,8.1331,52.865,0,0
1.5877,8.1444,52.938,0,0
1.5936,8.1556,53.012,0,0
1.5996,8.1669,53.085,0,0
1.6055,8.1781,53.158,0,0
1.6114,8.1894,53.231,0,0
1.6173,8.2006,53.304,0,0
1.6232,8.2119,53.377,0,0
1.6291,8.2231,53.45,0,0
1.635,8.2344,53.523,0,0
1.6404,8.2456,53.596,0,0
1.6454,8.2568,53.669,0,0
1.6504,8.2681,53.743,0,0
1.6553,8.2793,53.816,0,0
1.6603,8.2906,53.889,0,0
1.6653,8.3018,53.962,0,0
1.6703,8.3131,54.035,0,0
1.6753,8.3243,54.108,0,0
1.6803,8.3356,54.181,0,0
1.6853,8.3468,54.254,0,0
1.6903,8.3581,54.327,0,0
1.6952,8.3693,54.401,0,0
1.7001,8.3806,54.474,0,0
1.7033,8.3918,54.547,0,0
1.7064,8.403,54.62,0,0
1.7096,8.4143,54.693,0,0
1.7127,8.4255,54.766,0,0
1.7158,8.4368,54.839,0,0
1.719,8.448,54.912,0,0
1.7221,8.4593,54.985,0,0
1.7253,8.4705,55.058,0,0
1.7284,8.4818,55.132,0,0
1.7315,8.493,55.205,0,0
1.7347,8.5043,55.278,0,0
1.7378,8.5155,55.351,0,0
1.74,8.5268,55.424,0,0
1.7407,8.538,55.497,0,0
1.7414,8.5492,55.57,0,0
1.742,8.5605,55.643,0,0
1.7427,8.5717,55.716,0,0
1.7434,8.583,55.789,0,0
1.7441,8.5942,55.862,0,0
1.7448,8.6055,55.936,0,0
1.7455,8.6167,56.009,0,0
1.7462,8.628,56.082,0,0
1.7468,8.6392,56.155,0,0
1.7475,8.6505,56.228,0,0
1.7482,8.6617,56.301,0,0
1.7485,8.673,56.374,0,0
1.7486,8.6842,56.447,0,0
1.7486,8.6954,56.52,0,0
1.7487,8.7067,56.593,0,0
1.7487,8.7179,56.667,0,0
1.7488,8.7292,56.74,0,0
1.7489,8.7404,56.813,0,0
1.7489,8.7517,56.886,0,0
1.749,8.7629,56.959,0,0
1.749,8.7742,57.032,0,0
1.7491,8.7854,57.105,0,0
1.7491,8.7967,57.178,0,0
1.7492,8.8079,57.251,0,0
1.7482,8.8192,57.325,0,0
1.7469,8.8304,57.398,0,0
1.7457,8.8416,57.471,0,0
1.7444,8.8529,57.544,0,0
1.7431,8.8641,57.617,0,0
1.7419,8.8754,57.69,0,0
1.7406,8.8866,57.763,0,0
1.7394,8.8979,57.836,0,0
1.7381,8.9091,57.909,0,0
1.7368,8.9204,57.982,0,0
1.7356,8.9316,58.056,0,0
1.7343,8.9429,58.129,0,0
1.733,8.9541,58.202,0,0
1.7296,8.9654,58.275,0,0
1.726,8.9766,58.348,0,0
1.7224,8.9878,58.421,0,0
1.7188,8.9991,58.494,0,0
1.7151,9.0103,58.567,0,0
1.7115,9.0216,58.64,0,0
1.7079,9.0328,58.713,0,0
1.7042,9.0441,58.786,0,0
1.7006,9.0553,58.86,0,0
1.697,9.0666,58.933,0,0
1.6934,9.0778,59.006,0,0
1.6897,9.0891,59.079,0,0
1.6861,9.1003,59.152,0,0
1.6796,9.1116,59.225,0,0
1.6728,9.1228,59.298,0,0
1.666,9.134,59.371,0,0
1.6592,9.1453,59.444,0,0
1.6524,9.1565,59.518,0,0
1.6456,9.1678,59.591,0,0
1.6388,9.179,59.664,0,0
1.632,9.1903,59.737,0,0
1.6252,9.2015,59.81,0,0
1.6184,9.2128,59.883,0,0
1.6117,9.224,59.956,0,0
1.6049,9.2353,60.029,0,0
1.5981,9.2465,60.102,0,0
1.5896,9.2578,60.175,0,0
1.5808,9.269,60.249,0,0
1.572,9.2802,60.322,0,0
1.5632,9.2915,60.395,0,0
1.5543,9.3027,60.468,0,0
1.5455,9.314,60.541,0,0
1.5367,9.3252,60.614,0,0
1.5279,9.3365,60.687,0,0
1.5191,9.3477,60.76,0,0
1.5102,9.359,60.833,0,0
1.5014,9.3702,60.906,0,0
1.4926,9.3815,60.979,0,0
1.4838,9.3927,61.053,0,0
1.4767,9.404,61.126,0,0
1.4706,9.4152,61.199,0,0
1.4645,9.4264,61.272,0,0
1.4584,9.4377,61.345,0,0
1.4523,9.4489,61.418,0,0
1.4462,9.4602,61.491,0,0
1.4401,9.4714,61.564,0,0
1.434,9.4827,61.637,0,0
1.4279,9.4939,61.71,0,0
1.4218,9.5052,61.784,0,0
1.4157,9.5164,61.857,0,0
1.4096,9.5277,61.93,0,0
1.4035,9.5389,62.003,0,0
1.3991,9.5502,62.076,0,0
1.3977,9.5614,62.149,0,0
1.3963,9.5726,62.222,0,0
1.3948,9.5839,62.295,0,0
1.3934,9.5951,62.368,0,0
1.392,9.6064,62.442,0,0
1.3906,9.6176,62.515,0,0
1.3892,9.6289,62.588,0,0
1.3877,9.6401,62.661,0,0
1.3863,9.6514,62.734,0,0
1.3849,9.6626,62.807,0,0
1.3835,9.6739,62.88,0,0
1.3821,9.6851,62.953,0,0
1.3807,9.6964,63.026,0,0
1.3807,9.7076,63.099,0,0
1.3807,9.7188,63.173,0,0
1.3808,9.7301,63.246,0,0
1.3808,9.7413,63.319,0,0
1.3809,9.7526,63.392,0,0
1.3809,9.7638,63.465,0,0
1.381,9.7751,63.538,0,0
1.381,9.7863,63.611,0,0
1.3811,9.7976,63.684,0,0
1.3811,9.8088,63.757,0,0
1.3812,9.8201,63.83,0,0
1.3812,9.8313,63.903,0,0
1.3812,9.8426,63.977,0,0
1.3817,9.8538,64.05,0,0
1.3826,9.865,64.123,0,0
1.3835,9.8763,64.196,0,0
1.3844,9.8875,64.269,0,0
1.3852,9.8988,64.342,0,0
1.3861,9.91,64.415,0,0
1.387,9.9213,64.488,0,0
1.3879,9.9325,64.561,0,0
1.3887,9.9438,64.634,0,0
1.3896,9.955,64.708,0,0
1.3905,9.9663,64.781,0,0
1.3914,9.9775,64.854,0,0
1.3923,9.9888,64.927,0,0
1.3931,10,65,0,0
