"Mach","x","Points:0","Points:1","Points:2"
1.0923,7.2784,47.31,0,0
1.0915,7.2897,47.383,0,0
1.0907,7.3009,47.456,0,0
1.0899,7.3122,47.529,0,0
1.0891,7.3234,47.602,0,0
1.0883,7.3347,47.675,0,0
1.0875,7.3459,47.748,0,0
1.0868,7.3572,47.821,0,0
1.086,7.3684,47.895,0,0
1.0852,7.3796,47.968,0,0
1.0844,7.3909,48.041,0,0
1.0836,7.4021,48.114,0,0
1.0828,7.4134,48.187,0,0
1.082,7.4246,48.26,0,0
1.0812,7.4359,48.333,0,0
1.0805,7.4471,48.406,0,0
1.0797,7.4584,48.479,0,0
1.0789,7.4696,48.553,0,0
1.0781,7.4809,48.626,0,0
1.0773,7.4921,48.699,0,0
1.0765,7.5034,48.772,0,0
1.0757,7.5146,48.845,0,0
1.075,7.5258,48.918,0,0
1.0742,7.5371,48.991,0,0
1.0734,7.5483,49.064,0,0
1.0726,7.5596,49.137,0,0
1.0718,7.5708,49.21,0,0
1.0711,7.5821,49.284,0,0
1.0703,7.5933,49.357,0,0
1.0695,7.6046,49.43,0,0
1.0687,7.6158,49.503,0,0
1.068,7.6271,49.576,0,0
1.0672,7.6383,49.649,0,0
1.0664,7.6496,49.722,0,0
1.0656,7.6608,49.795,0,0
1.0649,7.672,49.868,0,0
1.0641,7.6833,49.941,0,0
1.0633,7.6945,50.014,0,0
1.0626,7.7058,50.088,0,0
1.0618,7.717,50.161,0,0
1.061,7.7283,50.234,0,0
1.0603,7.7395,50.307,0,0
1.0595,7.7508,50.38,0,0
1.0588,7.762,50.453,0,0
1.058,7.7733,50.526,0,0
1.0572,7.7845,50.599,0,0
1.0565,7.7958,50.672,0,0
1.0557,7.807,50.745,0,0
1.055,7.8182,50.819,0,0
1.0542,7.8295,50.892,0,0
1.0535,7.8407,50.965,0,0
1.0528,7.852,51.038,0,0
1.052,7.8632,51.111,0,0
1.0513,7.8745,51.184,0,0
1.0505,7.8857,51.257,0,0
1.0498,7.897,51.33,0,0
1.0491,7.9082,51.403,0,0
1.0483,7.9195,51.477,0,0
1.0476,7.9307,51.55,0,0
1.0469,7.942,51.623,0,0
1.0461,7.9532,51.696,0,0
1.0454,7.9644,51.769,0,0
1.0447,7.9757,51.842,0,0
1.044,7.9869,51.915,0,0
1.0433,7.9982,51.988,0,0
1.0426,8.0094,52.061,0,0
1.0419,8.0207,52.134,0,0
1.0411,8.0319,52.208,0,0
1.0404,8.0432,52.281,0,0
1.0397,8.0544,52.354,0,0
1.039,8.0657,52.427,0,0
1.0383,8.0769,52.5,0,0
1.0376,8.0882,52.573,0,0
1.0369,8.0994,52.646,0,0
1.0362,8.1106,52.719,0,0
1.0355,8.1219,52.792,0,0
1.0349,8.1331,52.865,0,0
1.0342,8.1444,52.938,0,0
1.0335,8.1556,53.012,0,0
1.0328,8.1669,53.085,0,0
1.0321,8.1781,53.158,0,0
1.0315,8.1894,53.231,0,0
1.0308,8.2006,53.304,0,0
1.0301,8.2119,53.377,0,0
1.0294,8.2231,53.45,0,0
1.0287,8.2344,53.523,0,0
1.0281,8.2456,53.596,0,0
1.0274,8.2568,53.669,0,0
1.0268,8.2681,53.743,0,0
1.0261,8.2793,53.816,0,0
1.0255,8.2906,53.889,0,0
1.0248,8.3018,53.962,0,0
1.0242,8.3131,54.035,0,0
1.0235,8.3243,54.108,0,0
1.0229,8.3356,54.181,0,0
1.0223,8.3468,54.254,0,0
1.0216,8.3581,54.327,0,0
1.021,8.3693,54.401,0,0
1.0203,8.3806,54.474,0,0
1.0197,8.3918,54.547,0,0
1.0191,8.403,54.62,0,0
1.0185,8.4143,54.693,0,0
1.0178,8.4255,54.766,0,0
1.0172,8.4368,54.839,0,0
1.0166,8.448,54.912,0,0
1.016,8.4593,54.985,0,0
1.0154,8.4705,55.058,0,0
1.0148,8.4818,55.132,0,0
1.0142,8.493,55.205,0,0
1.0135,8.5043,55.278,0,0
1.0129,8.5155,55.351,0,0
1.0123,8.5268,55.424,0,0
1.0117,8.538,55.497,0,0
1.0111,8.5492,55.57,0,0
1.0106,8.5605,55.643,0,0
1.01,8.5717,55.716,0,0
1.0094,8.583,55.789,0,0
1.0088,8.5942,55.862,0,0
1.0082,8.6055,55.936,0,0
1.0076,8.6167,56.009,0,0
1.007,8.628,56.082,0,0
1.0065,8.6392,56.155,0,0
1.0059,8.6505,56.228,0,0
1.0053,8.6617,56.301,0,0
1.0047,8.673,56.374,0,0
1.0042,8.6842,56.447,0,0
1.0036,8.6954,56.52,0,0
1.003,8.7067,56.593,0,0
1.0025,8.7179,56.667,0,0
1.0019,8.7292,56.74,0,0
1.0014,8.7404,56.813,0,0
1.0008,8.7517,56.886,0,0
1.0002,8.7629,56.959,0,0
0.99969,8.7742,57.032,0,0
0.99913,8.7854,57.105,0,0
0.99857,8.7967,57.178,0,0
0.99801,8.8079,57.251,0,0
0.99747,8.8192,57.325,0,0
0.99694,8.8304,57.398,0,0
0.9964,8.8416,57.471,0,0
0.99587,8.8529,57.544,0,0
0.99533,8.8641,57.617,0,0
0.99479,8.8754,57.69,0,0
0.99426,8.8866,57.763,0,0
0.99372,8.8979,57.836,0,0
0.99319,8.9091,57.909,0,0
0.99265,8.9204,57.982,0,0
0.99212,8.9316,58.056,0,0
0.99158,8.9429,58.129,0,0
0.99104,8.9541,58.202,0,0
0.99053,8.9654,58.275,0,0
0.99001,8.9766,58.348,0,0
0.9895,8.9878,58.421,0,0
0.98899,8.9991,58.494,0,0
0.98847,9.0103,58.567,0,0
0.98796,9.0216,58.64,0,0
0.98744,9.0328,58.713,0,0
0.98693,9.0441,58.786,0,0
0.98642,9.0553,58.86,0,0
0.9859,9.0666,58.933,0,0
0.98539,9.0778,59.006,0,0
0.98487,9.0891,59.079,0,0
0.98436,9.1003,59.152,0,0
0.98387,9.1116,59.225,0,0
0.98337,9.1228,59.298,0,0
0.98288,9.134,59.371,0,0
0.98239,9.1453,59.444,0,0
0.9819,9.1565,59.518,0,0
0.98141,9.1678,59.591,0,0
0.98092,9.179,59.664,0,0
0.98042,9.1903,59.737,0,0
0.97993,9.2015,59.81,0,0
0.97944,9.2128,59.883,0,0
0.97895,9.224,59.956,0,0
0.97846,9.2353,60.029,0,0
0.97797,9.2465,60.102,0,0
0.9775,9.2578,60.175,0,0
0.97704,9.269,60.249,0,0
0.97658,9.2802,60.322,0,0
0.97612,9.2915,60.395,0,0
0.97566,9.3027,60.468,0,0
0.9752,9.314,60.541,0,0
0.97473,9.3252,60.614,0,0
0.97427,9.3365,60.687,0,0
0.97381,9.3477,60.76,0,0
0.97335,9.359,60.833,0,0
0.97289,9.3702,60.906,0,0
0.97243,9.3815,60.979,0,0
0.97197,9.3927,61.053,0,0
0.97154,9.404,61.126,0,0
0.97113,9.4152,61.199,0,0
0.97071,9.4264,61.272,0,0
0.9703,9.4377,61.345,0,0
0.96989,9.4489,61.418,0,0
0.96947,9.4602,61.491,0,0
0.96906,9.4714,61.564,0,0
0.96865,9.4827,61.637,0,0
0.96824,9.4939,61.71,0,0
0.96782,9.5052,61.784,0,0
0.96741,9.5164,61.857,0,0
0.967,9.5277,61.93,0,0
0.96659,9.5389,62.003,0,0
0.9662,9.5502,62.076,0,0
0.96587,9.5614,62.149,0,0
0.96554,9.5726,62.222,0,0
0.96521,9.5839,62.295,0,0
0.96488,9.5951,62.368,0,0
0.96455,9.6064,62.442,0,0
0.96422,9.6176,62.515,0,0
0.96389,9.6289,62.588,0,0
0.96356,9.6401,62.661,0,0
0.96323,9.6514,62.734,0,0
0.96289,9.6626,62.807,0,0
0.96256,9.6739,62.88,0,0
0.96223,9.6851,62.953,0,0
0.9619,9.6964,63.026,0,0
0.96168,9.7076,63.099,0,0
0.96145,9.7188,63.173,0,0
0.96123,9.7301,63.246,0,0
0.961,9.7413,63.319,0,0
0.96078,9.7526,63.392,0,0
0.96055,9.7638,63.465,0,0
0.96033,9.7751,63.538,0,0
0.96011,9.7863,63.611,0,0
0.95988,9.7976,63.684,0,0
0.95966,9.8088,63.757,0,0
0.95943,9.8201,63.83,0,0
0.95921,9.8313,63.903,0,0
0.95898,9.8426,63.977,0,0
0.9588,9.8538,64.05,0,0
0.95864,9.865,64.123,0,0
0.95849,9.8763,64.196,0,0
0.95833,9.8875,64.269,0,0
0.95818,9.8988,64.342,0,0
0.95803,9.91,64.415,0,0
0.95787,9.9213,64.488,0,0
0.95772,9.9325,64.561,0,0
0.95756,9.9438,64.634,0,0
0.95741,9.955,64.708,0,0
0.95725,9.9663,64.781,0,0
0.9571,9.9775,64.854,0,0
0.95695,9.9888,64.927,0,0
0.95679,10,65,0,0
