"Mach","Pressure","p","x","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.0666,1.1312e+06,0.12569,0.68818,1,12.573,4.4732,0,0
2.0694,1.1269e+06,0.12522,0.69943,1,12.646,4.5463,0,0
2.0752,1.118e+06,0.12422,0.71068,1,12.719,4.6194,0,0
2.0816,1.1081e+06,0.12312,0.72192,1,12.792,4.6925,0,0
2.088,1.0982e+06,0.12202,0.73317,1,12.866,4.7656,0,0
2.0944,1.0883e+06,0.12093,0.74442,1,12.939,4.8387,0,0
2.1042,1.0733e+06,0.11925,0.75566,1,13.012,4.9118,0,0
2.1147,1.0572e+06,0.11747,0.76691,1,13.085,4.9849,0,0
2.1252,1.0412e+06,0.11568,0.77815,1,13.158,5.058,0,0
2.1357,1.0251e+06,0.1139,0.7894,1,13.231,5.1311,0,0
2.1485,1.0071e+06,0.1119,0.80065,1,13.304,5.2042,0,0
2.1618,9.886e+05,0.10984,0.81189,1,13.377,5.2773,0,0
2.1751,9.7013e+05,0.10779,0.82314,1,13.45,5.3504,0,0
2.1884,9.5167e+05,0.10574,0.83438,1,13.524,5.4235,0,0
2.2032,9.3293e+05,0.10366,0.84563,1,13.597,5.4966,0,0
2.2184,9.1413e+05,0.10157,0.85688,1,13.67,5.5697,0,0
2.2335,8.9533e+05,0.099481,0.86812,1,13.743,5.6428,0,0
2.2486,8.7653e+05,0.097393,0.87937,1,13.816,5.7159,0,0
2.2638,8.5773e+05,0.095304,0.89062,1,13.889,5.789,0,0
2.2789,8.3894e+05,0.093215,0.90186,1,13.962,5.8621,0,0
2.2941,8.2014e+05,0.091126,0.91311,1,14.035,5.9352,0,0
2.3092,8.0134e+05,0.089038,0.92435,1,14.108,6.0083,0,0
2.3257,7.83e+05,0.087,0.9356,1,14.181,6.0814,0,0
2.3426,7.6482e+05,0.08498,0.94685,1,14.254,6.1545,0,0
2.3595,7.4664e+05,0.08296,0.95809,1,14.328,6.2276,0,0
2.3764,7.2845e+05,0.080939,0.96934,1,14.401,6.3007,0,0
2.3933,7.1027e+05,0.078919,0.98058,1,14.474,6.3738,0,0
2.4102,6.9209e+05,0.076899,0.99183,1,14.547,6.4469,0,0
2.4272,6.7391e+05,0.074879,1.0031,1,14.62,6.52,0,0
2.4441,6.5573e+05,0.072859,1.0143,1,14.693,6.5931,0,0
2.4629,6.3761e+05,0.070845,1.0256,1,14.766,6.6662,0,0
2.4829,6.1952e+05,0.068836,1.0368,1,14.839,6.7393,0,0
2.503,6.0144e+05,0.066826,1.0481,1,14.912,6.8124,0,0
2.523,5.8335e+05,0.064817,1.0593,1,14.986,6.8855,0,0
