"Mach","p","x","Points:0","Points:1","Points:2"
3.2095,0.020301,1.4642,9.5171,0,0
3.2262,0.019809,1.4754,9.5902,0,0
3.2429,0.019323,1.4867,9.6633,0,0
3.259,0.01889,1.4979,9.7364,0,0
3.2752,0.018457,1.5092,9.8095,0,0
3.2913,0.018024,1.5204,9.8826,0,0
3.3074,0.017591,1.5316,9.9557,0,0
3.3241,0.017191,1.5429,10.029,0,0
3.3408,0.016797,1.5541,10.102,0,0
3.3576,0.016403,1.5654,10.175,0,0
3.3743,0.016009,1.5766,10.248,0,0
3.3922,0.015612,1.5879,10.321,0,0
3.4107,0.015213,1.5991,10.394,0,0
3.43,0.014811,1.6104,10.467,0,0
3.45,0.014407,1.6216,10.54,0,0
3.4702,0.014008,1.6329,10.614,0,0
3.4909,0.013619,1.6441,10.687,0,0
3.5115,0.013236,1.6554,10.76,0,0
3.5315,0.012877,1.6666,10.833,0,0
3.5516,0.012521,1.6778,10.906,0,0
3.5715,0.012194,1.6891,10.979,0,0
3.5915,0.011866,1.7003,11.052,0,0
3.6133,0.01153,1.7116,11.125,0,0
3.6363,0.011184,1.7228,11.198,0,0
3.6619,0.01081,1.7341,11.271,0,0
3.6911,0.010404,1.7453,11.345,0,0
3.7235,0.0099395,1.7566,11.418,0,0
0.38163,0.16182,1.7678,11.491,0,0
0.36306,0.16138,1.7791,11.564,0,0
0.35174,0.16151,1.7903,11.637,0,0
0.34087,0.16194,1.8016,11.71,0,0
0.3335,0.1625,1.8128,11.783,0,0
0.32666,0.16296,1.824,11.856,0,0
0.3211,0.16339,1.8353,11.929,0,0
0.3175,0.16389,1.8465,12.002,0,0
0.31528,0.16434,1.8578,12.076,0,0
0.31306,0.1648,1.869,12.149,0,0
0.31172,0.1651,1.8803,12.222,0,0
0.31056,0.16537,1.8915,12.295,0,0
0.3094,0.16564,1.9028,12.368,0,0
0.30824,0.1659,1.914,12.441,0,0
0.30735,0.16615,1.9253,12.514,0,0
0.30675,0.16636,1.9365,12.587,0,0
0.30615,0.16657,1.9478,12.66,0,0
0.30555,0.16679,1.959,12.733,0,0
0.30493,0.16698,1.9702,12.807,0,0
0.30417,0.16705,1.9815,12.88,0,0
0.3034,0.16711,1.9927,12.953,0,0
0.30263,0.16717,2.004,13.026,0,0
0.30186,0.16724,2.0152,13.099,0,0
0.30109,0.1673,2.0265,13.172,0,0
0.30032,0.16737,2.0377,13.245,0,0
0.29955,0.16743,2.049,13.318,0,0
0.29879,0.1675,2.0602,13.391,0,0
0.29767,0.16758,2.0715,13.464,0,0
0.29593,0.16768,2.0827,13.538,0,0
0.29418,0.16779,2.094,13.611,0,0
0.29244,0.1679,2.1052,13.684,0,0
0.2907,0.16801,2.1164,13.757,0,0
0.28518,0.16845,2.1277,13.83,0,0
0.27944,0.16891,2.1389,13.903,0,0
0.26971,0.16963,2.1502,13.976,0,0
0.25688,0.16914,2.1614,14.049,0,0
0.25057,0.16904,2.1727,14.122,0,0
0.25081,0.16992,2.1839,14.195,0,0
0.25104,0.1708,2.1952,14.269,0,0
0.25128,0.17168,2.2064,14.342,0,0
0.25151,0.17256,2.2177,14.415,0,0
0.25175,0.17344,2.2289,14.488,0,0
0.25198,0.17433,2.2402,14.561,0,0
0.25222,0.17521,2.2514,14.634,0,0
0.25245,0.17609,2.2626,14.707,0,0
0.25326,0.17748,2.2739,14.78,0,0
0.25438,0.17915,2.2851,14.853,0,0
0.25551,0.18082,2.2964,14.926,0,0
0.25664,0.18248,2.3076,15,0,0
0.25776,0.18415,2.3189,15.073,0,0
0.25889,0.18582,2.3301,15.146,0,0
0.26001,0.18749,2.3414,15.219,0,0
0.26114,0.18916,2.3526,15.292,0,0
0.26226,0.19082,2.3639,15.365,0,0
0.26563,0.19164,2.3751,15.438,0,0
0.26999,0.19208,2.3864,15.511,0,0
0.27435,0.19251,2.3976,15.584,0,0
0.27871,0.19295,2.4088,15.657,0,0
0.28307,0.19339,2.4201,15.731,0,0
0.28743,0.19383,2.4313,15.804,0,0
0.29179,0.19426,2.4426,15.877,0,0
0.29615,0.1947,2.4538,15.95,0,0
0.30051,0.19514,2.4651,16.023,0,0
0.30731,0.19487,2.4763,16.096,0,0
0.31524,0.19428,2.4876,16.169,0,0
0.32318,0.19369,2.4988,16.242,0,0
0.33112,0.19309,2.5101,16.315,0,0
0.33905,0.1925,2.5213,16.389,0,0
0.34699,0.19191,2.5326,16.462,0,0
0.35492,0.19132,2.5438,16.535,0,0
0.36286,0.19072,2.555,16.608,0,0
0.37079,0.19013,2.5663,16.681,0,0
0.37971,0.18939,2.5775,16.754,0,0
0.38925,0.18856,2.5888,16.827,0,0
0.39879,0.18772,2.6,16.9,0,0
0.40833,0.18688,2.6113,16.973,0,0
0.41787,0.18605,2.6225,17.046,0,0
0.42741,0.18521,2.6338,17.119,0,0
0.43695,0.18437,2.645,17.193,0,0
0.44649,0.18354,2.6563,17.266,0,0
0.45603,0.1827,2.6675,17.339,0,0
0.46621,0.18181,2.6788,17.412,0,0
0.4771,0.18086,2.69,17.485,0,0
0.48798,0.17991,2.7012,17.558,0,0
0.49887,0.17897,2.7125,17.631,0,0
0.50975,0.17802,2.7237,17.704,0,0
0.52063,0.17707,2.735,17.777,0,0
0.53152,0.17612,2.7462,17.851,0,0
0.5424,0.17517,2.7575,17.924,0,0
0.55329,0.17422,2.7687,17.997,0,0
0.56446,0.17322,2.78,18.07,0,0
0.57637,0.17211,2.7912,18.143,0,0
0.58827,0.171,2.8025,18.216,0,0
0.60018,0.16989,2.8137,18.289,0,0
0.61209,0.16878,2.825,18.362,0,0
0.624,0.16767,2.8362,18.435,0,0
0.63591,0.16655,2.8474,18.508,0,0
0.64782,0.16544,2.8587,18.581,0,0
0.65972,0.16433,2.8699,18.655,0,0
0.67165,0.16321,2.8812,18.728,0,0
0.68416,0.16191,2.8924,18.801,0,0
0.69667,0.16061,2.9037,18.874,0,0
0.70918,0.15931,2.9149,18.947,0,0
0.72169,0.15801,2.9262,19.02,0,0
0.7342,0.15671,2.9374,19.093,0,0
0.74671,0.15541,2.9487,19.166,0,0
0.75922,0.1541,2.9599,19.239,0,0
0.77174,0.1528,2.9712,19.312,0,0
0.78425,0.1515,2.9824,19.386,0,0
0.79695,0.15011,2.9936,19.459,0,0
0.80973,0.14867,3.0049,19.532,0,0
0.82251,0.14724,3.0161,19.605,0,0
0.83529,0.14581,3.0274,19.678,0,0
0.84807,0.14437,3.0386,19.751,0,0
0.86085,0.14294,3.0499,19.824,0,0
0.87363,0.1415,3.0611,19.897,0,0
0.88641,0.14007,3.0724,19.97,0,0
0.89919,0.13864,3.0836,20.043,0,0
0.91189,0.1372,3.0949,20.117,0,0
0.92443,0.13576,3.1061,20.19,0,0
0.93697,0.13432,3.1174,20.263,0,0
0.9495,0.13289,3.1286,20.336,0,0
0.96204,0.13145,3.1398,20.409,0,0
0.97458,0.13001,3.1511,20.482,0,0
0.98712,0.12857,3.1623,20.555,0,0
0.99965,0.12713,3.1736,20.628,0,0
1.0122,0.1257,3.1848,20.701,0,0
1.0247,0.12426,3.1961,20.774,0,0
1.0368,0.12289,3.2073,20.848,0,0
1.0489,0.12153,3.2186,20.921,0,0
1.061,0.12017,3.2298,20.994,0,0
1.073,0.11881,3.2411,21.067,0,0
1.0851,0.11745,3.2523,21.14,0,0
1.0971,0.11609,3.2636,21.213,0,0
1.1092,0.11473,3.2748,21.286,0,0
1.1213,0.11337,3.286,21.359,0,0
1.1333,0.11201,3.2973,21.432,0,0
1.1451,0.1107,3.3085,21.505,0,0
1.1564,0.10946,3.3198,21.579,0,0
1.1678,0.10823,3.331,21.652,0,0
1.1791,0.107,3.3423,21.725,0,0
1.1905,0.10576,3.3535,21.798,0,0
1.2018,0.10453,3.3648,21.871,0,0
1.2131,0.1033,3.376,21.944,0,0
1.2245,0.10206,3.3873,22.017,0,0
1.2358,0.10083,3.3985,22.09,0,0
1.2472,0.099598,3.4098,22.163,0,0
1.2577,0.098504,3.421,22.236,0,0
1.2679,0.097447,3.4322,22.31,0,0
1.2782,0.09639,3.4435,22.383,0,0
1.2884,0.095334,3.4547,22.456,0,0
1.2987,0.094277,3.466,22.529,0,0
1.3089,0.093221,3.4772,22.602,0,0
1.3192,0.092164,3.4885,22.675,0,0
1.3295,0.091107,3.4997,22.748,0,0
1.3397,0.090051,3.511,22.821,0,0
1.3497,0.089025,3.5222,22.894,0,0
1.3585,0.088186,3.5335,22.968,0,0
1.3672,0.087346,3.5447,23.041,0,0
1.3759,0.086506,3.556,23.114,0,0
1.3846,0.085667,3.5672,23.187,0,0
1.3933,0.084827,3.5784,23.26,0,0
1.402,0.083988,3.5897,23.333,0,0
1.4107,0.083148,3.6009,23.406,0,0
1.4194,0.082308,3.6122,23.479,0,0
1.4281,0.081469,3.6234,23.552,0,0
1.4359,0.080754,3.6347,23.625,0,0
1.4425,0.080202,3.6459,23.698,0,0
1.4491,0.07965,3.6572,23.772,0,0
1.4557,0.079098,3.6684,23.845,0,0
1.4623,0.078547,3.6797,23.918,0,0
1.4688,0.077995,3.6909,23.991,0,0
1.4754,0.077443,3.7022,24.064,0,0
1.482,0.076891,3.7134,24.137,0,0
1.4886,0.076339,3.7246,24.21,0,0
1.4952,0.075787,3.7359,24.283,0,0
1.5006,0.075446,3.7471,24.356,0,0
1.5054,0.075214,3.7584,24.43,0,0
1.5102,0.074982,3.7696,24.503,0,0
1.5149,0.07475,3.7809,24.576,0,0
1.5197,0.074518,3.7921,24.649,0,0
1.5245,0.074286,3.8034,24.722,0,0
1.5293,0.074054,3.8146,24.795,0,0
1.534,0.073822,3.8259,24.868,0,0
1.5388,0.07359,3.8371,24.941,0,0
1.5436,0.073358,3.8484,25.014,0,0
1.5472,0.073224,3.8596,25.087,0,0
1.5504,0.073113,3.8708,25.16,0,0
1.5537,0.073002,3.8821,25.234,0,0
1.557,0.072891,3.8933,25.307,0,0
1.5603,0.07278,3.9046,25.38,0,0
1.5636,0.072669,3.9158,25.453,0,0
1.5668,0.072558,3.9271,25.526,0,0
1.5701,0.072447,3.9383,25.599,0,0
1.5734,0.072336,3.9496,25.672,0,0
1.5767,0.072225,3.9608,25.745,0,0
1.5787,0.072209,3.9721,25.818,0,0
1.5806,0.072204,3.9833,25.892,0,0
1.5824,0.072198,3.9946,25.965,0,0
1.5843,0.072193,4.0058,26.038,0,0
