"Mach","p","x","Points:0","Points:1","Points:2"
1.1322,0.18192,4.9392,32.105,0,0
1.1323,0.18244,4.9505,32.178,0,0
1.1324,0.18297,4.9617,32.251,0,0
1.1325,0.1835,4.973,32.324,0,0
1.1327,0.18402,4.9842,32.397,0,0
1.1328,0.18455,4.9955,32.471,0,0
1.1339,0.18454,5.0067,32.544,0,0
1.1357,0.18422,5.018,32.617,0,0
1.1375,0.1839,5.0292,32.69,0,0
1.1393,0.18358,5.0404,32.763,0,0
1.1411,0.18325,5.0517,32.836,0,0
1.1429,0.18293,5.0629,32.909,0,0
1.1447,0.18261,5.0742,32.982,0,0
1.1465,0.18229,5.0854,33.055,0,0
1.1483,0.18197,5.0967,33.128,0,0
1.1501,0.18165,5.1079,33.201,0,0
1.152,0.18131,5.1192,33.275,0,0
1.1562,0.18031,5.1304,33.348,0,0
1.1603,0.1793,5.1417,33.421,0,0
1.1645,0.1783,5.1529,33.494,0,0
1.1687,0.17729,5.1642,33.567,0,0
1.1729,0.17629,5.1754,33.64,0,0
1.1771,0.17528,5.1866,33.713,0,0
1.1812,0.17428,5.1979,33.786,0,0
1.1854,0.17327,5.2091,33.859,0,0
1.1896,0.17227,5.2204,33.932,0,0
1.1938,0.17126,5.2316,34.006,0,0
1.1984,0.17018,5.2429,34.079,0,0
1.2039,0.16896,5.2541,34.152,0,0
1.2094,0.16774,5.2654,34.225,0,0
1.2148,0.16652,5.2766,34.298,0,0
1.2203,0.1653,5.2879,34.371,0,0
1.2258,0.16408,5.2991,34.444,0,0
1.2313,0.16285,5.3104,34.517,0,0
1.2368,0.16163,5.3216,34.59,0,0
1.2423,0.16041,5.3328,34.664,0,0
1.2477,0.15919,5.3441,34.737,0,0
1.2532,0.15797,5.3553,34.81,0,0
